task_id,score,success,C1_latency_p95,C2_tokens_total,C3_cost_total,C4_tool_calls_total,D1_tool_error_rate,D2_agent_to_agent_communication_count,D2_communication_count,D2_system_mediated_communication_count,D3_handoff_count,P1_steps_total,P2_backtrack_rate,P3_loop_score,P4_verification_density,Q1_success_rate,Q2_completion_rate,R1_success_var,R2_latency_var,R3_tokens_var,accuracy,communication_count,cost_per_success,eval_avg_score,handoff_count,latency_e2e,pass_at_1,pass_at_3,pass_at_5,pass_at_8,stability,stage_act_events,stage_act_latency_ms,stage_act_tokens,stage_act_tool_errors,stage_act_verify_density,stage_finalize_events,stage_finalize_latency_ms,stage_finalize_tokens,stage_finalize_tool_errors,stage_finalize_verify_density,stage_plan_events,stage_plan_latency_ms,stage_plan_tokens,stage_plan_tool_errors,stage_plan_verify_density,stage_retrieve_events,stage_retrieve_latency_ms,stage_retrieve_tokens,stage_retrieve_tool_errors,stage_retrieve_verify_density,stage_revise_events,stage_revise_latency_ms,stage_revise_tokens,stage_revise_tool_errors,stage_revise_verify_density,stage_verify_events,stage_verify_latency_ms,stage_verify_tokens,stage_verify_tool_errors,stage_verify_verify_density,success_rate,token_total,tokens_cv,tokens_total,tool_calls_total,tool_error_rate,benchmark,system_label,topology,best_workflow
783,0.0,False,49715.2097309173,11786.333333333334,0.0,14.666666666666666,0.0,0.0,0.0,0.0,3.0,33.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,140037769.4641161,3115672.8888888885,0.0,0.0,nan,0.0,3.0,35824.543714523315,0.0,0.0,nan,nan,1.0,4.0,35824.444864018005,11786.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.333333333333332,0.02933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11786.333333333334,0.14976047479947283,11786.333333333334,14.666666666666666,0.0,browsecomp,aflow,aflow,ensemble
784,0.0,False,64750.26382479172,11421.333333333334,0.0,11.666666666666666,0.0,0.0,0.0,0.0,3.0,27.333333333333332,0.0,0.0,0.0,0.0,1.0,0.0,311600067.4614825,4602468.222222223,0.0,0.0,nan,0.0,3.0,43964.10838762919,0.0,0.0,nan,nan,1.0,4.0,43964.01188232509,11421.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.333333333333332,0.023333333333333345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11421.333333333334,0.187835896777319,11421.333333333334,11.666666666666666,0.0,browsecomp,aflow,aflow,ensemble
785,1.0,True,43807.59555989136,13719.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,3.0,37.333333333333336,0.0,0.0,0.0,1.0,1.0,0.0,2978351.4048016644,164320.66666666666,1.0,0.0,13719.0,1.0,3.0,42440.101544062294,1.0,1.0,nan,nan,1.0,4.0,42440.00649999847,13719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.033333333333333354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13719.0,0.02954769707925998,13719.0,16.666666666666668,0.0,browsecomp,aflow,aflow,ensemble
786,0.0,False,616646.2679295168,15832.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,82481165621.46562,1902080.6666666667,0.0,0.0,nan,0.0,3.0,270587.12641398114,0.0,0.0,nan,nan,1.0,4.0,270587.02157501347,15832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.03400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15832.0,0.08711214033740357,15832.0,17.0,0.0,browsecomp,aflow,aflow,ensemble
787,0.0,False,96138.33693650903,19298.0,0.0,17.666666666666668,0.0,0.0,0.0,0.0,3.0,39.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,195089400.15534303,476408.6666666667,0.0,0.0,nan,0.0,3.0,83861.41419410706,0.0,0.0,nan,nan,1.0,4.0,83861.31424700822,19298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.333333333333336,0.035333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19298.0,0.035766589038059765,19298.0,17.666666666666668,0.0,browsecomp,aflow,aflow,ensemble
788,0.0,False,81305.457635987,16450.0,0.0,18.666666666666668,0.0,0.0,0.0,0.0,3.0,41.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,67006840.86266174,678944.0,0.0,0.0,nan,0.0,3.0,71464.42143122356,0.0,0.0,nan,nan,1.0,4.0,71464.32017799816,16450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.333333333333336,0.03733333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16450.0,0.0500900050027648,16450.0,18.666666666666668,0.0,browsecomp,aflow,aflow,ensemble
790,0.0,False,66914.80082520726,16671.333333333332,0.0,17.666666666666668,0.0,0.0,0.0,0.0,3.0,39.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,122814910.24181123,414680.22222222225,0.0,0.0,nan,0.0,3.0,54017.603635787964,0.0,0.0,nan,nan,1.0,4.0,54017.50441900125,16671.333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.333333333333336,0.035333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16671.333333333332,0.03862658612483117,16671.333333333332,17.666666666666668,0.0,browsecomp,aflow,aflow,ensemble
791,0.0,False,210953.27357868318,19999.666666666668,0.0,18.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1926675249.2319767,133400.22222222222,0.0,0.0,nan,0.0,3.0,158264.00836308798,0.0,0.0,nan,nan,1.0,4.0,158263.90515265908,19999.666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.036000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19999.666666666668,0.018262301950155792,19999.666666666668,18.0,0.0,browsecomp,aflow,aflow,ensemble
792,0.0,False,71760.46277330862,13953.666666666666,0.0,16.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,76464368.08708589,2237318.2222222225,0.0,0.0,nan,0.0,3.0,61263.48257064819,0.0,0.0,nan,nan,1.0,4.0,61263.388095331415,13953.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.03200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13953.666666666666,0.10719524860761351,13953.666666666666,16.0,0.0,browsecomp,aflow,aflow,ensemble
793,0.3333333333333333,True,69275.99762469417,15402.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.22222222222222224,37301767.063783415,3464.0,0.3333333333333333,0.0,46206.0,0.3333333333333333,3.0,62769.69416936239,0.33333333333333337,1.0,nan,nan,0.11111111111111105,4.0,62769.5884686594,15402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.036000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,15402.0,0.003821306056242608,15402.0,18.0,0.0,browsecomp,aflow,aflow,ensemble
794,0.0,False,54285.70073511671,14084.666666666666,0.0,13.333333333333334,0.0,0.0,0.0,0.0,3.0,30.666666666666668,0.0,0.0,0.0,0.0,1.0,0.0,10450110.071613349,8529266.88888889,0.0,0.0,nan,0.0,3.0,51751.19670232137,0.0,0.0,nan,nan,1.0,4.0,51751.0881536679,14084.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,0.026666666666666682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14084.666666666666,0.20735250137550068,14084.666666666666,13.333333333333334,0.0,browsecomp,aflow,aflow,ensemble
796,0.0,False,99201.59295521575,14571.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,682700294.6230053,8856828.666666666,0.0,0.0,nan,0.0,3.0,67756.54943784077,0.0,0.0,nan,nan,1.0,4.0,67756.45371934418,14571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.030000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14571.0,0.20424421456414002,14571.0,15.0,0.0,browsecomp,aflow,aflow,ensemble
797,0.0,False,92580.6151288951,18678.333333333332,0.0,17.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,122870147.82061444,3830574.8888888895,0.0,0.0,nan,0.0,3.0,80347.6152420044,0.0,0.0,nan,nan,1.0,4.0,80347.50661532841,18678.333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.03400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18678.333333333332,0.10478373074775311,18678.333333333332,17.0,0.0,browsecomp,aflow,aflow,ensemble
798,0.0,False,96369.3168286054,15936.666666666666,0.0,17.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,648039325.358276,3383884.2222222225,0.0,0.0,nan,0.0,3.0,67228.62378756206,0.0,0.0,nan,nan,1.0,4.0,67228.52372999962,15936.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.03400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15936.666666666666,0.11542775760000563,15936.666666666666,17.0,0.0,browsecomp,aflow,aflow,ensemble
800,0.0,False,71390.87483000712,17031.333333333332,0.0,18.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,62163383.47936704,6008.222222222222,0.0,0.0,nan,0.0,3.0,65106.13330205282,0.0,0.0,nan,nan,1.0,4.0,65106.026425671495,17031.333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.036000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17031.333333333332,0.004551183483578625,17031.333333333332,18.0,0.0,browsecomp,aflow,aflow,ensemble
801,0.0,False,99540.56378478964,15449.333333333334,0.0,16.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,360857326.048657,5080889.555555556,0.0,0.0,nan,0.0,3.0,77273.50250879924,0.0,0.0,nan,nan,1.0,4.0,77273.4067350005,15449.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.03200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15449.333333333334,0.14590162661864073,15449.333333333334,16.0,0.0,browsecomp,aflow,aflow,ensemble
802,0.0,False,88108.02142359676,16858.666666666668,0.0,16.666666666666668,0.0,0.0,0.0,0.0,3.0,37.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,36896933.42739868,1546819.5555555557,0.0,0.0,nan,0.0,3.0,81898.29134941101,0.0,0.0,nan,nan,1.0,4.0,81898.18813666352,16858.666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.033333333333333354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16858.666666666668,0.07377285708705016,16858.666666666668,16.666666666666668,0.0,browsecomp,aflow,aflow,ensemble
804,0.0,False,61010.37580058747,9401.666666666666,0.0,11.333333333333334,0.0,0.0,0.0,0.0,3.0,26.666666666666668,0.0,0.0,0.0,0.0,1.0,0.0,125261736.79215074,10364826.88888889,0.0,0.0,nan,0.0,3.0,50616.20879173279,0.0,0.0,nan,nan,1.0,4.0,50616.12540366574,9401.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,0.02266666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9401.666666666666,0.3424334466874374,9401.666666666666,11.333333333333334,0.0,browsecomp,aflow,aflow,ensemble
805,0.0,False,122735.48854419308,16319.0,0.0,16.333333333333332,0.0,0.0,0.0,0.0,3.0,36.666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,1440169666.1766078,3974440.6666666665,0.0,0.0,nan,0.0,3.0,76920.37161191304,0.0,0.0,nan,nan,1.0,4.0,76920.27522833571,16319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.666666666666664,0.032666666666666684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16319.0,0.12216434379749036,16319.0,16.333333333333332,0.0,browsecomp,aflow,aflow,ensemble
806,0.0,False,65226.48847427155,13435.333333333334,0.0,15.0,0.0,0.0,0.0,0.0,3.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,296553688.43691355,7028409.555555555,0.0,0.0,nan,0.0,3.0,48478.169759114586,0.0,0.0,nan,nan,1.0,4.0,48478.06866032382,13435.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.030000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13435.333333333334,0.19732407899610452,13435.333333333334,15.0,0.0,browsecomp,aflow,aflow,ensemble
