task_id,score,success,C1_latency_p95,C2_tokens_total,C3_cost_total,C4_tool_calls_total,D1_tool_error_rate,D2_agent_to_agent_communication_count,D2_communication_count,D2_system_mediated_communication_count,D3_handoff_count,P1_steps_total,P2_backtrack_rate,P3_loop_score,P4_verification_density,Q1_success_rate,Q2_completion_rate,R1_success_var,R2_latency_var,R3_tokens_var,accuracy,communication_count,cost_per_success,eval_avg_score,handoff_count,latency_e2e,pass_at_1,pass_at_3,pass_at_5,pass_at_8,stability,stage_act_events,stage_act_latency_ms,stage_act_tokens,stage_act_tool_errors,stage_act_verify_density,stage_finalize_events,stage_finalize_latency_ms,stage_finalize_tokens,stage_finalize_tool_errors,stage_finalize_verify_density,stage_plan_events,stage_plan_latency_ms,stage_plan_tokens,stage_plan_tool_errors,stage_plan_verify_density,stage_retrieve_events,stage_retrieve_latency_ms,stage_retrieve_tokens,stage_retrieve_tool_errors,stage_retrieve_verify_density,stage_revise_events,stage_revise_latency_ms,stage_revise_tokens,stage_revise_tool_errors,stage_revise_verify_density,stage_verify_events,stage_verify_latency_ms,stage_verify_tokens,stage_verify_tool_errors,stage_verify_verify_density,success_rate,token_total,tokens_cv,tokens_total,tool_calls_total,tool_error_rate,benchmark,system_label,topology,best_workflow
VAL0095,0.0,False,1466.8237181012955,1083.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,69255.18938453367,82.88888888888889,0.0,0.0,nan,0.0,0.0,1148.8802433013916,0.0,0.0,nan,nan,1.0,1.0,1148.8802459995593,1083.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.3333333333333,0.008404000174613947,1083.3333333333333,0.0,0.0,plancraft,aflow,aflow,generate
VAL0143,0.3333333333333333,True,17440.52770389826,11700.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8194444444444445,0.0,0.3333333333333333,1.0,0.22222222222222224,1898286.7502110961,20546556.222222224,0.3333333333333333,0.0,35101.00000000001,0.3333333333333333,0.0,16358.371178309122,0.33333333333333337,1.0,nan,nan,0.11111111111111105,6.0,16335.304748329994,11700.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,11700.333333333334,0.387410409507669,11700.333333333334,0.0,0.0,plancraft,aflow,aflow,generate
VAL0418,1.0,True,7484.215087402845,1913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,1.0,1.0,0.0,3460750.6818052693,0.0,1.0,0.0,1913.0,1.0,0.0,5268.458445866902,1.0,1.0,nan,nan,1.0,2.0,5266.219880334877,1913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1913.0,0.0,1913.0,0.0,0.0,plancraft,aflow,aflow,generate
VAL0163,1.0,True,5572.821077799381,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2849604.3197959713,0.0,1.0,0.0,1072.0,1.0,0.0,3543.544292449951,1.0,1.0,nan,nan,1.0,1.0,3543.5442609996244,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1072.0,0.0,1072.0,0.0,0.0,plancraft,aflow,aflow,generate
VAL0532,0.0,False,9591.439681501652,1350.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,13521598.898551295,386060.2222222222,0.0,0.0,nan,0.0,0.0,5152.563810348511,0.0,0.0,nan,nan,1.0,1.3333333333333333,5151.132136001252,1350.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.3333333333333,0.46013634633792994,1350.3333333333333,0.0,0.0,plancraft,aflow,aflow,generate
VAL0015,0.0,False,3810.8169880004425,888.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1064726.1975500218,21.555555555555554,0.0,0.0,nan,0.0,0.0,2623.270114262899,0.0,0.0,nan,nan,1.0,1.0,2623.2700906669684,888.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.6666666666666,0.005224451716873263,888.6666666666666,0.0,0.0,plancraft,aflow,aflow,generate
VAL0448,1.0,True,4662.388312699113,2451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,1.0,1.0,0.0,570967.9052521401,0.0,1.0,0.0,2451.0,1.0,0.0,3754.2308966318765,1.0,1.0,nan,nan,1.0,2.0,3750.4402326655204,2451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2451.0,0.0,2451.0,0.0,0.0,plancraft,aflow,aflow,generate
VAL0451,1.0,True,7279.369744101132,4255.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.0,521935.35303918057,0.2222222222222222,1.0,0.0,4255.666666666667,1.0,0.0,6418.917894363403,1.0,1.0,nan,nan,1.0,3.0,6409.234941666607,4255.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4255.666666666667,0.00011077101608624539,4255.666666666667,0.0,0.0,plancraft,aflow,aflow,generate
VAL0051,0.0,False,85597.95220569649,37815.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.839247311827957,0.0,0.0,0.6666666666666666,0.0,1503425057.9281518,2099367520.2222223,0.0,0.0,nan,0.0,0.0,38917.92551676432,0.0,0.0,nan,nan,1.0,13.333333333333334,38859.560182664914,37815.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37815.666666666664,1.2116368571157736,37815.666666666664,0.0,0.0,plancraft,aflow,aflow,generate
VAL0146,0.0,False,58512.09470921385,65016.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.8725806451612903,0.0,0.0,0.6666666666666666,0.0,371795204.88028055,5159031638.222222,0.0,0.0,nan,0.0,0.0,35342.885653177895,0.0,0.0,nan,nan,1.0,15.0,35290.48429100536,65016.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65016.666666666664,1.1047382616661945,65016.666666666664,0.0,0.0,plancraft,aflow,aflow,generate
VAL0461,0.0,False,28473.344821695715,15427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,0.0,0.4791666666666667,0.0,0.0,1.0,0.0,158046893.14183918,379620784.6666667,0.0,0.0,nan,0.0,0.0,13322.96379407247,0.0,0.0,nan,nan,1.0,6.333333333333333,13306.052762331092,15427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15427.0,1.2629713874175827,15427.0,0.0,0.0,plancraft,aflow,aflow,generate
VAL0239,0.0,False,13732.281511501424,3244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.2777777777777778,0.0,0.0,1.0,0.0,29620219.510329966,10580066.666666666,0.0,0.0,nan,0.0,0.0,7165.787696838379,0.0,0.0,nan,nan,1.0,2.6666666666666665,7160.240714332758,3244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.0,1.0026823185469607,3244.0,0.0,0.0,plancraft,aflow,aflow,generate
VAL0403,1.0,True,9714.836452495001,4398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.75,0.0,1.0,1.0,0.0,1614296.356849096,0.0,1.0,0.0,4398.0,1.0,0.0,8279.799540837606,1.0,1.0,nan,nan,1.0,4.0,8266.6193669999,4398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4398.0,0.0,4398.0,0.0,0.0,plancraft,aflow,aflow,generate
VAL0338,0.0,False,2071.6822503018193,893.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41457.668266883884,1.5555555555555556,0.0,0.0,nan,0.0,0.0,1908.8653723398845,0.0,0.0,nan,nan,1.0,1.0,1908.8653993336873,893.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.3333333333334,0.0013961408159604257,893.3333333333334,0.0,0.0,plancraft,aflow,aflow,generate
VAL0132,0.0,False,21750.24153758859,12582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.8076923076923078,0.0,0.0,1.0,0.0,34041764.40525749,110932212.66666667,0.0,0.0,nan,0.0,0.0,15007.585525512695,0.0,0.0,nan,nan,1.0,7.0,14996.29910366275,12582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12582.0,0.8371034984160622,12582.0,0.0,0.0,plancraft,aflow,aflow,generate
VAL0168,0.3333333333333333,True,27603.12699179594,6953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.6190476190476191,0.0,0.3333333333333333,1.0,0.22222222222222224,150564579.06376728,40284288.666666664,0.3333333333333333,0.0,20859.0,0.3333333333333333,0.0,12830.624341964722,0.33333333333333337,1.0,nan,nan,0.11111111111111105,3.6666666666666665,12821.071690666335,6953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,6953.0,0.912842013583889,6953.0,0.0,0.0,plancraft,aflow,aflow,generate
VAL0596,0.0,False,33912.77154520212,7191.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.2962962962962963,0.0,0.0,1.0,0.0,257844276.56418946,76789110.22222222,0.0,0.0,nan,0.0,0.0,14598.153034845987,0.0,0.0,nan,nan,1.0,3.6666666666666665,14587.352305000726,7191.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7191.333333333333,1.218541705936662,7191.333333333333,0.0,0.0,plancraft,aflow,aflow,generate
VAL0211,0.0,False,18594.006866400377,4403.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,48721093.09816656,2536918.2222222225,0.0,0.0,nan,0.0,0.0,10481.915553410849,0.0,0.0,nan,nan,1.0,3.3333333333333335,10474.569011001828,4403.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4403.666666666667,0.3616919109669733,4403.666666666667,0.0,0.0,plancraft,aflow,aflow,generate
VAL0346,0.0,False,9098.90966310195,4223.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,4794429.077538926,2111646.8888888885,0.0,0.0,nan,0.0,0.0,7227.259079615275,0.0,0.0,nan,nan,1.0,3.3333333333333335,7218.997109668028,4223.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4223.333333333333,0.34407671900437214,4223.333333333333,0.0,0.0,plancraft,aflow,aflow,generate
VAL0155,0.0,False,23117.598789002295,6261.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.5416666666666666,0.0,0.0,1.0,0.0,92306601.29209614,28554037.555555556,0.0,0.0,nan,0.0,0.0,11575.751145680746,0.0,0.0,nan,nan,1.0,4.333333333333333,11564.07996466684,6261.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6261.666666666667,0.8533826686263305,6261.666666666667,0.0,0.0,plancraft,aflow,aflow,generate
