task_id,score,success,C1_latency_p95,C2_tokens_total,C3_cost_total,C4_tool_calls_total,D1_tool_error_rate,D2_agent_to_agent_communication_count,D2_communication_count,D2_system_mediated_communication_count,D3_handoff_count,P1_steps_total,P2_backtrack_rate,P3_loop_score,P4_verification_density,Q1_success_rate,Q2_completion_rate,R1_success_var,R2_latency_var,R3_tokens_var,accuracy,communication_count,cost_per_success,eval_avg_score,handoff_count,latency_e2e,pass_at_1,pass_at_3,pass_at_5,pass_at_8,stability,stage_act_events,stage_act_latency_ms,stage_act_tokens,stage_act_tool_errors,stage_act_verify_density,stage_finalize_events,stage_finalize_latency_ms,stage_finalize_tokens,stage_finalize_tool_errors,stage_finalize_verify_density,stage_plan_events,stage_plan_latency_ms,stage_plan_tokens,stage_plan_tool_errors,stage_plan_verify_density,stage_retrieve_events,stage_retrieve_latency_ms,stage_retrieve_tokens,stage_retrieve_tool_errors,stage_retrieve_verify_density,stage_revise_events,stage_revise_latency_ms,stage_revise_tokens,stage_revise_tool_errors,stage_revise_verify_density,stage_verify_events,stage_verify_latency_ms,stage_verify_tokens,stage_verify_tool_errors,stage_verify_verify_density,success_rate,token_total,tokens_cv,tokens_total,tool_calls_total,tool_error_rate,benchmark,system_label,topology,best_workflow
12204,0.0,False,34015.05732370178,12051.666666666666,0.0,8.333333333333334,0.56,0.0,0.0,0.0,1.0,18.666666666666668,0.0,0.0,0.0,0.0,1.0,0.0,7453213.324127219,2025982.888888889,0.0,0.0,nan,0.0,1.0,30912.800947825115,0.0,0.0,nan,nan,1.0,2.0,30912.756422001014,12051.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.016666666666666673,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12051.666666666666,0.11810567753829125,12051.666666666666,8.333333333333334,0.56,stabletoolbench,aflow,aflow,review
13095,1.0,True,21204.813325102794,4841.333333333333,0.0,7.0,0.42857142857142855,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,1191655.6825230133,101067.55555555556,1.0,0.0,4841.333333333333,1.0,1.0,19999.479214350384,1.0,1.0,nan,nan,1.0,2.0,19999.401571668084,4841.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.014000000000000005,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4841.333333333333,0.06566605036197379,4841.333333333333,7.0,0.42857142857142855,stabletoolbench,aflow,aflow,review
15511,0.6666666666666666,True,27665.166867006654,9073.666666666666,0.0,4.333333333333333,0.3076923076923077,0.0,0.0,0.0,1.0,10.666666666666666,0.0,0.0,0.0,0.6666666666666666,1.0,0.22222222222222224,26598950.64940828,207755.55555555553,0.6666666666666666,0.0,13610.5,0.6666666666666666,1.0,21444.290558497112,0.6666666666666667,1.0,nan,nan,0.11111111111111105,2.0,21444.2535143365,9073.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.008666666666666668,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,9073.666666666666,0.050233507362695835,9073.666666666666,4.333333333333333,0.3076923076923077,stabletoolbench,aflow,aflow,review
16196,1.0,True,27665.471654804474,3909.3333333333335,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,40301346.91806183,337.55555555555554,1.0,0.0,3909.3333333333335,1.0,1.0,19998.023748397827,1.0,1.0,nan,nan,1.0,2.0,19997.99046500266,3909.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3909.3333333333335,0.0046996977419920425,3909.3333333333335,1.0,0.0,stabletoolbench,aflow,aflow,review
17223,1.0,True,31817.054983190712,18680.333333333332,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,1.0,7.333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,11821462.315562887,6777672.222222223,1.0,0.0,18680.333333333332,1.0,1.0,27662.68293062846,1.0,1.0,nan,nan,1.0,2.0,27662.64652066214,18680.333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.005333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18680.333333333332,0.13936562263613952,18680.333333333332,2.6666666666666665,0.0,stabletoolbench,aflow,aflow,review
20704,1.0,True,36997.50937860204,8878.333333333334,0.0,9.0,0.18518518518518517,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,37980555.42676358,5625462.888888889,1.0,0.0,8878.333333333334,1.0,1.0,31475.971937179565,1.0,1.0,nan,nan,1.0,2.0,31475.911534997675,8878.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.01800000000000001,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8878.333333333334,0.2671453908764693,8878.333333333334,9.0,0.18518518518518517,stabletoolbench,aflow,aflow,review
21596,0.6666666666666666,True,40928.99572500014,4821.333333333333,0.0,7.333333333333333,0.45454545454545453,0.0,0.0,0.0,1.0,16.666666666666668,0.0,0.0,0.0,0.6666666666666666,1.0,0.22222222222222224,32754856.48615207,822360.2222222224,0.6666666666666666,0.0,7232.0,0.6666666666666666,1.0,35519.161224365234,0.6666666666666667,1.0,nan,nan,0.11111111111111105,2.0,35519.10316800301,4821.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,0.014666666666666673,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,4821.333333333333,0.1880892129638671,4821.333333333333,7.333333333333333,0.45454545454545453,stabletoolbench,aflow,aflow,review
22781,0.0,False,36749.42249790054,10509.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,64870610.39497373,14426354.0,0.0,0.0,nan,0.0,1.0,27296.89033826192,0.0,0.0,nan,nan,1.0,2.0,27296.838437003316,10509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.014000000000000005,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10509.0,0.36142392704199694,10509.0,7.0,1.0,stabletoolbench,aflow,aflow,review
23163,1.0,True,73319.59461500202,15729.666666666666,0.0,6.0,0.6111111111111112,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,389250973.42464083,19605956.22222222,1.0,0.0,15729.666666666666,1.0,1.0,51284.51450665792,1.0,1.0,nan,nan,1.0,2.0,51284.46722733255,15729.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.012000000000000004,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15729.666666666666,0.2814974693171593,15729.666666666666,6.0,0.6111111111111112,stabletoolbench,aflow,aflow,review
23248,0.0,False,17973.418852799205,6647.666666666667,0.0,3.6666666666666665,0.36363636363636365,0.0,0.0,0.0,1.0,9.333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,1132010.1250759477,529696.8888888889,0.0,0.0,nan,0.0,1.0,16756.76353772481,0.0,0.0,nan,nan,1.0,2.0,16756.720783666726,6647.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.007333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6647.666666666667,0.10948244219863705,6647.666666666667,3.6666666666666665,0.36363636363636365,stabletoolbench,aflow,aflow,review
24810,1.0,True,43789.24139930005,8765.0,0.0,9.333333333333334,0.5714285714285714,0.0,0.0,0.0,1.0,20.666666666666668,0.0,0.0,0.0,1.0,1.0,0.0,40565068.88434239,4851554.666666667,1.0,0.0,8765.0,1.0,1.0,36699.12910461426,1.0,1.0,nan,nan,1.0,2.0,36699.06898566842,8765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,0.018666666666666675,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8765.0,0.2512977176448643,8765.0,9.333333333333334,0.5714285714285714,stabletoolbench,aflow,aflow,review
25052,1.0,True,33394.596033598966,27777.333333333332,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,1.0,9.333333333333334,0.0,0.0,0.0,1.0,1.0,0.0,26674733.297518555,23234203.555555552,1.0,0.0,27777.333333333332,1.0,1.0,27158.31748644511,1.0,1.0,nan,nan,1.0,2.0,27158.27366133696,27777.333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.007333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27777.333333333332,0.17352951161118388,27777.333333333332,3.6666666666666665,0.0,stabletoolbench,aflow,aflow,review
26063,1.0,True,19821.520826201373,2623.6666666666665,0.0,4.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,2417188.561893776,233472.22222222225,1.0,0.0,2623.6666666666665,1.0,1.0,18023.231108983357,1.0,1.0,nan,nan,1.0,2.0,18023.19038466764,2623.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.008000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2623.6666666666665,0.18416578597794722,2623.6666666666665,4.0,0.0,stabletoolbench,aflow,aflow,review
26752,1.0,True,34956.37319799747,5120.666666666667,0.0,5.333333333333333,0.0,0.0,0.0,0.0,1.0,12.666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,27429874.94181933,208546.88888888888,1.0,0.0,5120.666666666667,1.0,1.0,28968.766927719116,1.0,1.0,nan,nan,1.0,2.0,28968.726257997332,5120.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.01066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5120.666666666667,0.08918161887602863,5120.666666666667,5.333333333333333,0.0,stabletoolbench,aflow,aflow,review
26892,1.0,True,33728.690173700255,3492.6666666666665,0.0,6.0,0.05555555555555555,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,10566930.898425775,700837.5555555556,1.0,0.0,3492.6666666666665,1.0,1.0,30885.18190383911,1.0,1.0,nan,nan,1.0,2.0,30885.137684000558,3492.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.012000000000000004,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3492.6666666666665,0.23969089866795834,3492.6666666666665,6.0,0.05555555555555555,stabletoolbench,aflow,aflow,review
31117,0.6666666666666666,True,35691.13278019842,15578.0,0.0,7.666666666666667,1.0,0.0,0.0,0.0,1.0,17.333333333333332,0.0,0.0,0.0,0.6666666666666666,1.0,0.22222222222222224,4202804.969391036,926162.0,0.6666666666666666,0.0,23367.0,0.6666666666666666,1.0,33227.30334599813,0.6666666666666667,1.0,nan,nan,0.11111111111111105,2.0,33227.259714333435,15578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334,0.01533333333333334,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,15578.0,0.06177770628570601,15578.0,7.666666666666667,1.0,stabletoolbench,aflow,aflow,review
31402,1.0,True,24127.72865289823,7434.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1551666.4897863884,1800.6666666666667,1.0,0.0,7434.0,1.0,1.0,22689.59331512451,1.0,1.0,nan,nan,1.0,2.0,22689.554695333452,7434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7434.0,0.005708133291076757,7434.0,3.0,0.0,stabletoolbench,aflow,aflow,review
32617,0.6666666666666666,True,53875.15754920004,6683.333333333333,0.0,4.666666666666667,0.14285714285714285,0.0,0.0,0.0,1.0,11.333333333333334,0.0,0.0,0.0,0.6666666666666666,1.0,0.22222222222222224,270622181.44826096,7922856.222222221,0.6666666666666666,0.0,10025.0,0.6666666666666666,1.0,34816.567500432335,0.6666666666666667,1.0,nan,nan,0.11111111111111105,2.0,34816.527602665396,6683.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.009333333333333334,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,6683.333333333333,0.42116062852926467,6683.333333333333,4.666666666666667,0.14285714285714285,stabletoolbench,aflow,aflow,review
32807,0.3333333333333333,True,19491.44337470144,4240.333333333333,0.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.22222222222222224,11273257.77005349,5881.555555555556,0.3333333333333333,0.0,12721.0,0.3333333333333333,1.0,16907.160600026447,0.33333333333333337,1.0,nan,nan,0.11111111111111105,2.0,16907.127978001274,4240.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.004,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4240.333333333333,0.018086148979711218,4240.333333333333,2.0,1.0,stabletoolbench,aflow,aflow,review
33112,0.6666666666666666,True,61990.39239919896,2899.6666666666665,0.0,4.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.22222222222222224,460117848.27767974,124.22222222222221,0.6666666666666666,0.0,4349.5,0.6666666666666666,1.0,36111.839294433594,0.6666666666666667,1.0,nan,nan,0.11111111111111105,2.0,36111.803397999516,2899.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2899.6666666666665,0.003843718472767097,2899.6666666666665,4.0,0.0,stabletoolbench,aflow,aflow,review
