task_id,score,success,C1_latency_p95,C2_tokens_total,C3_cost_total,C4_tool_calls_total,D1_tool_error_rate,D2_agent_to_agent_communication_count,D2_communication_count,D2_system_mediated_communication_count,D3_handoff_count,P1_steps_total,P2_backtrack_rate,P3_loop_score,P4_verification_density,Q1_success_rate,Q2_completion_rate,R1_success_var,R2_latency_var,R3_tokens_var,accuracy,communication_count,cost_per_success,eval_avg_score,handoff_count,latency_e2e,pass_at_1,pass_at_3,pass_at_5,pass_at_8,stability,stage_act_events,stage_act_latency_ms,stage_act_tokens,stage_act_tool_errors,stage_act_verify_density,stage_finalize_events,stage_finalize_latency_ms,stage_finalize_tokens,stage_finalize_tool_errors,stage_finalize_verify_density,stage_plan_events,stage_plan_latency_ms,stage_plan_tokens,stage_plan_tool_errors,stage_plan_verify_density,stage_retrieve_events,stage_retrieve_latency_ms,stage_retrieve_tokens,stage_retrieve_tool_errors,stage_retrieve_verify_density,stage_revise_events,stage_revise_latency_ms,stage_revise_tokens,stage_revise_tool_errors,stage_revise_verify_density,stage_verify_events,stage_verify_latency_ms,stage_verify_tokens,stage_verify_tool_errors,stage_verify_verify_density,success_rate,token_total,tokens_cv,tokens_total,tool_calls_total,tool_error_rate,benchmark,system_label,topology
VAL0095,0.0,False,204378.1954688966,12755.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,9.333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,7851159114.908788,3427472.6666666665,0.0,0.0,nan,0.0,8.333333333333334,97317.6622390747,0.0,0.0,nan,nan,1.0,9.333333333333334,97317.4193243467,12755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12755.0,0.14514648970172825,12755.0,0.0,0.0,plancraft,dylan,dylan
VAL0143,0.0,False,348122.1658166134,265736.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,124.33333333333333,125.33333333333333,0.0,0.9576612903225806,0.0,0.0,0.0,0.0,123163060.72553158,5515843.555555555,0.0,0.0,nan,0.0,124.33333333333333,338748.91448020935,0.0,0.0,nan,nan,1.0,125.33333333333333,338717.8012722531,265736.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265736.6666666667,0.008838009965504616,265736.6666666667,0.0,0.0,plancraft,dylan,dylan
VAL0418,0.0,False,450222.5411211766,238452.33333333334,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,5153141833.56116,6590.888888888888,0.0,0.0,nan,0.0,123.0,393284.7371896108,0.0,0.0,nan,nan,1.0,124.0,393258.146284735,238452.33333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238452.33333333334,0.00034046338961362874,238452.33333333334,0.0,0.0,plancraft,dylan,dylan
VAL0163,0.0,False,659508.1201644163,268534.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,3219635655.5966225,114.66666666666667,0.0,0.0,nan,0.0,123.0,603838.9053344727,0.0,0.0,nan,nan,1.0,124.0,603809.034306357,268534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268534.0,3.987670935327621e-05,268534.0,0.0,0.0,plancraft,dylan,dylan
VAL0532,0.0,False,45054.873350894195,9150.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,127315876.65896542,772790.2222222221,0.0,0.0,nan,0.0,7.0,31827.974637349445,0.0,0.0,nan,nan,1.0,8.0,31827.77084632835,9150.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9150.333333333334,0.0960713501561514,9150.333333333334,0.0,0.0,plancraft,dylan,dylan
VAL0015,0.0,False,316120.36749673134,88825.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,47.666666666666664,48.666666666666664,0.0,0.3125,0.0,0.0,0.6666666666666666,0.0,20840246809.400913,12441546853.555555,0.0,0.0,nan,0.0,47.666666666666664,141708.65869522095,0.0,0.0,nan,nan,1.0,48.666666666666664,141700.6086390029,88825.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88825.66666666667,1.2557370670101913,88825.66666666667,0.0,0.0,plancraft,dylan,dylan
VAL0448,0.0,False,423417.1477302152,264228.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,124.33333333333333,125.33333333333333,0.0,0.9576612903225806,0.0,0.0,0.0,0.0,974401097.8509651,5429691.555555555,0.0,0.0,nan,0.0,124.33333333333333,393256.8765481313,0.0,0.0,nan,nan,1.0,125.33333333333333,393234.7774853018,264228.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264228.6666666667,0.008818762494289116,264228.6666666667,0.0,0.0,plancraft,dylan,dylan
VAL0451,0.0,False,560639.6266485462,265551.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,5283806213.513291,462990.88888888893,0.0,0.0,nan,0.0,123.0,473032.22648302716,0.0,0.0,nan,nan,1.0,124.0,473003.49976336776,265551.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265551.6666666667,0.002562342563886704,265551.6666666667,0.0,0.0,plancraft,dylan,dylan
VAL0051,0.0,False,76760.8801409122,11408.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,327631600.63688976,164538.88888888888,0.0,0.0,nan,0.0,7.0,54890.6466960907,0.0,0.0,nan,nan,1.0,8.0,54890.41735567056,11408.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11408.666666666666,0.03555489405020525,11408.666666666666,0.0,0.0,plancraft,dylan,dylan
VAL0146,0.0,False,982840.3302644874,287120.0,0.0,0.0,0.0,0.0,0.0,0.0,135.66666666666666,136.66666666666666,0.0,0.9473169320811216,0.0,0.0,0.0,0.0,95571561589.19019,938019348.6666666,0.0,0.0,nan,0.0,135.66666666666666,646620.8996772766,0.0,0.0,nan,nan,1.0,136.66666666666666,646597.8539763358,287120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287120.0,0.10667003879485511,287120.0,0.0,0.0,plancraft,dylan,dylan
VAL0461,0.0,False,691105.2030114413,261284.33333333334,0.0,0.0,0.0,0.0,0.0,0.0,127.0,128.0,0.0,0.9482119582926035,0.0,0.0,0.0,0.0,15014283586.820807,12891958.222222224,0.0,0.0,nan,0.0,127.0,596261.4974975586,0.0,0.0,nan,nan,1.0,128.0,596238.9668126852,261284.33333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261284.33333333334,0.013741877558593017,261284.33333333334,0.0,0.0,plancraft,dylan,dylan
VAL0239,0.0,False,325058.9096699783,241696.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,361675387.71752745,5788.222222222222,0.0,0.0,nan,0.0,123.0,302122.82824516296,0.0,0.0,nan,nan,1.0,124.0,302099.15530934813,241696.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241696.66666666666,0.000314776235492436,241696.66666666666,0.0,0.0,plancraft,dylan,dylan
VAL0403,0.0,False,484961.00603927916,239227.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,1695709082.2402687,208270.22222222225,0.0,0.0,nan,0.0,123.0,454248.72398376465,0.0,0.0,nan,nan,1.0,124.0,454221.1077420653,239227.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239227.66666666666,0.0019076653254682223,239227.66666666666,0.0,0.0,plancraft,dylan,dylan
VAL0338,0.0,False,29674.767483699543,8426.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,43278376.43428999,5848.666666666667,0.0,0.0,nan,0.0,7.0,23255.67611058553,0.0,0.0,nan,nan,1.0,8.0,23255.532107679755,8426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8426.0,0.009076261088833212,8426.0,0.0,0.0,plancraft,dylan,dylan
VAL0132,0.0,False,502313.8123281955,254447.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,128.0,0.0,0.9482119582926035,0.0,0.0,0.0,0.0,4224995998.5936856,11676282.0,0.0,0.0,nan,0.0,127.0,423805.4331143697,0.0,0.0,nan,nan,1.0,128.0,423781.473680671,254447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254447.0,0.013429348768509068,254447.0,0.0,0.0,plancraft,dylan,dylan
VAL0168,0.0,False,385591.9150650705,272015.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,125.66666666666667,126.66666666666667,0.0,0.9475806451612904,0.0,0.0,0.0,0.0,1220463862.288702,9323284.222222222,0.0,0.0,nan,0.0,125.66666666666667,343653.5983880361,0.0,0.0,nan,nan,1.0,126.66666666666667,343629.82135232596,272015.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272015.6666666667,0.011225108413470224,272015.6666666667,0.0,0.0,plancraft,dylan,dylan
VAL0596,0.0,False,388948.85326701915,272127.0,0.0,0.0,0.0,0.0,0.0,0.0,130.33333333333334,131.33333333333334,0.0,0.9339549339549341,0.0,0.0,0.0,0.0,110771378.65280692,740800.6666666666,0.0,0.0,nan,0.0,130.33333333333334,380425.1079559326,0.0,0.0,nan,nan,1.0,131.33333333333334,380399.88778732857,272127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272127.0,0.0031628532962063925,272127.0,0.0,0.0,plancraft,dylan,dylan
VAL0211,0.0,False,703323.6936899659,325043.0,0.0,0.0,0.0,0.0,0.0,0.0,150.33333333333334,151.33333333333334,0.0,0.9428540416492224,0.0,0.0,0.0,0.0,16656241232.356855,790702680.6666666,0.0,0.0,nan,0.0,150.33333333333334,547455.0413290659,0.0,0.0,nan,nan,1.0,151.33333333333334,547420.0968436102,325043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325043.0,0.08650989559786862,325043.0,0.0,0.0,plancraft,dylan,dylan
VAL0346,0.0,False,432007.8783828576,250544.33333333334,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,645581267.7911334,28117.55555555556,0.0,0.0,nan,0.0,123.0,401401.2137254079,0.0,0.0,nan,nan,1.0,124.0,401373.3913076916,250544.33333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250544.33333333334,0.0006692743737906824,250544.33333333334,0.0,0.0,plancraft,dylan,dylan
VAL0155,0.0,False,655577.6842952444,263118.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,126.33333333333333,127.33333333333333,0.0,0.9427729528535981,0.0,0.0,0.0,0.0,15171700234.69208,243506564.2222222,0.0,0.0,nan,0.0,126.33333333333333,510375.5014737447,0.0,0.0,nan,nan,1.0,127.33333333333333,510346.26106658834,263118.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263118.6666666667,0.05930668873419614,263118.6666666667,0.0,0.0,plancraft,dylan,dylan
